strut_id,midpoint_surface_gap_mm,x0_json,y0_json,z0_json,x1_json,y1_json,z1_json,x0_stl_mm,y0_stl_mm,z0_stl_mm,x1_stl_mm,y1_stl_mm,z1_stl_mm
18329,0.201908,8.000,1.000,1.000,9.000,1.000,0.000,-2.280,-18.240,-18.240,0.000,-18.240,-20.520
18334,0.209949,9.000,0.000,1.000,9.000,1.000,0.000,0.000,-20.520,-18.240,0.000,-18.240,-20.520
18335,0.202897,9.000,2.000,1.000,9.000,1.000,0.000,0.000,-15.960,-18.240,0.000,-18.240,-20.520
18338,0.202348,6.000,2.000,0.000,7.000,2.000,1.000,-6.840,-15.960,-20.520,-4.560,-15.960,-18.240
18339,0.200670,8.000,2.000,0.000,7.000,2.000,1.000,-2.280,-15.960,-20.520,-4.560,-15.960,-18.240
18345,0.207854,8.000,2.000,0.000,8.000,1.000,1.000,-2.280,-15.960,-20.520,-2.280,-18.240,-18.240
18346,0.208105,8.000,0.000,0.000,8.000,1.000,1.000,-2.280,-20.520,-20.520,-2.280,-18.240,-18.240
18352,0.202862,6.000,2.000,0.000,7.000,1.000,0.000,-6.840,-15.960,-20.520,-4.560,-18.240,-20.520
18353,0.201965,8.000,2.000,0.000,7.000,1.000,0.000,-2.280,-15.960,-20.520,-4.560,-18.240,-20.520
18354,0.202033,8.000,0.000,0.000,7.000,1.000,0.000,-2.280,-20.520,-20.520,-4.560,-18.240,-20.520
18355,0.202533,6.000,0.000,0.000,7.000,1.000,0.000,-6.840,-20.520,-20.520,-4.560,-18.240,-20.520
18358,0.202238,8.000,1.000,1.000,7.000,1.000,0.000,-2.280,-18.240,-18.240,-4.560,-18.240,-20.520
18361,0.201202,6.000,1.000,1.000,7.000,1.000,0.000,-6.840,-18.240,-18.240,-4.560,-18.240,-20.520
18366,0.203601,7.000,0.000,1.000,7.000,1.000,0.000,-4.560,-20.520,-18.240,-4.560,-18.240,-20.520
18367,0.211190,7.000,2.000,1.000,7.000,1.000,0.000,-4.560,-15.960,-18.240,-4.560,-18.240,-20.520
18370,0.203363,4.000,2.000,0.000,5.000,2.000,1.000,-11.400,-15.960,-20.520,-9.120,-15.960,-18.240
18371,0.205342,6.000,2.000,0.000,5.000,2.000,1.000,-6.840,-15.960,-20.520,-9.120,-15.960,-18.240
18377,0.207123,6.000,2.000,0.000,6.000,1.000,1.000,-6.840,-15.960,-20.520,-6.840,-18.240,-18.240
18378,0.202406,6.000,0.000,0.000,6.000,1.000,1.000,-6.840,-20.520,-20.520,-6.840,-18.240,-18.240
18384,0.206568,4.000,2.000,0.000,5.000,1.000,0.000,-11.400,-15.960,-20.520,-9.120,-18.240,-20.520
18385,0.203412,6.000,2.000,0.000,5.000,1.000,0.000,-6.840,-15.960,-20.520,-9.120,-18.240,-20.520
18386,0.207270,6.000,0.000,0.000,5.000,1.000,0.000,-6.840,-20.520,-20.520,-9.120,-18.240,-20.520
18387,0.203306,4.000,0.000,0.000,5.000,1.000,0.000,-11.400,-20.520,-20.520,-9.120,-18.240,-20.520
18390,0.201583,6.000,1.000,1.000,5.000,1.000,0.000,-6.840,-18.240,-18.240,-9.120,-18.240,-20.520
18393,0.200343,4.000,1.000,1.000,5.000,1.000,0.000,-11.400,-18.240,-18.240,-9.120,-18.240,-20.520
18398,0.208457,5.000,0.000,1.000,5.000,1.000,0.000,-9.120,-20.520,-18.240,-9.120,-18.240,-20.520
18399,0.211902,5.000,2.000,1.000,5.000,1.000,0.000,-9.120,-15.960,-18.240,-9.120,-18.240,-20.520
18402,0.206356,2.000,2.000,0.000,3.000,2.000,1.000,-15.960,-15.960,-20.520,-13.680,-15.960,-18.240
18403,0.201506,4.000,2.000,0.000,3.000,2.000,1.000,-11.400,-15.960,-20.520,-13.680,-15.960,-18.240
18409,0.203707,4.000,2.000,0.000,4.000,1.000,1.000,-11.400,-15.960,-20.520,-11.400,-18.240,-18.240
18410,0.206383,4.000,0.000,0.000,4.000,1.000,1.000,-11.400,-20.520,-20.520,-11.400,-18.240,-18.240
18416,0.210921,2.000,2.000,0.000,3.000,1.000,0.000,-15.960,-15.960,-20.520,-13.680,-18.240,-20.520
18417,0.204933,4.000,2.000,0.000,3.000,1.000,0.000,-11.400,-15.960,-20.520,-13.680,-18.240,-20.520
18418,0.201276,4.000,0.000,0.000,3.000,1.000,0.000,-11.400,-20.520,-20.520,-13.680,-18.240,-20.520
18419,0.204975,2.000,0.000,0.000,3.000,1.000,0.000,-15.960,-20.520,-20.520,-13.680,-18.240,-20.520
18422,0.200472,4.000,1.000,1.000,3.000,1.000,0.000,-11.400,-18.240,-18.240,-13.680,-18.240,-20.520
18425,0.202524,2.000,1.000,1.000,3.000,1.000,0.000,-15.960,-18.240,-18.240,-13.680,-18.240,-20.520
18430,0.202890,3.000,0.000,1.000,3.000,1.000,0.000,-13.680,-20.520,-18.240,-13.680,-18.240,-20.520
18431,0.202497,3.000,2.000,1.000,3.000,1.000,0.000,-13.680,-15.960,-18.240,-13.680,-18.240,-20.520
18434,0.203331,0.000,2.000,0.000,1.000,2.000,1.000,-20.520,-15.960,-20.520,-18.240,-15.960,-18.240
18435,0.208422,2.000,2.000,0.000,1.000,2.000,1.000,-15.960,-15.960,-20.520,-18.240,-15.960,-18.240
18439,0.209207,0.000,0.000,0.000,1.000,0.000,1.000,-20.520,-20.520,-20.520,-18.240,-20.520,-18.240
18441,0.205685,2.000,2.000,0.000,2.000,1.000,1.000,-15.960,-15.960,-20.520,-15.960,-18.240,-18.240
18442,0.212022,2.000,0.000,0.000,2.000,1.000,1.000,-15.960,-20.520,-20.520,-15.960,-18.240,-18.240
18445,0.208015,0.000,2.000,0.000,0.000,1.000,1.000,-20.520,-15.960,-20.520,-20.520,-18.240,-18.240
18446,0.204107,0.000,0.000,2.000,0.000,1.000,1.000,-20.520,-20.520,-15.960,-20.520,-18.240,-18.240
18447,0.204952,0.000,0.000,0.000,0.000,1.000,1.000,-20.520,-20.520,-20.520,-20.520,-18.240,-18.240
18452,0.201420,0.000,2.000,0.000,1.000,1.000,0.000,-20.520,-15.960,-20.520,-18.240,-18.240,-20.520
18453,0.203467,2.000,2.000,0.000,1.000,1.000,0.000,-15.960,-15.960,-20.520,-18.240,-18.240,-20.520
18454,0.207612,2.000,0.000,0.000,1.000,1.000,0.000,-15.960,-20.520,-20.520,-18.240,-18.240,-20.520
18455,0.200404,0.000,0.000,0.000,1.000,1.000,0.000,-20.520,-20.520,-20.520,-18.240,-18.240,-20.520
18458,0.206743,2.000,1.000,1.000,1.000,1.000,0.000,-15.960,-18.240,-18.240,-18.240,-18.240,-20.520
18461,0.201489,0.000,1.000,1.000,1.000,1.000,0.000,-20.520,-18.240,-18.240,-18.240,-18.240,-20.520
18466,0.203688,1.000,0.000,1.000,1.000,1.000,0.000,-18.240,-20.520,-18.240,-18.240,-18.240,-20.520
18467,0.209930,1.000,2.000,1.000,1.000,1.000,0.000,-18.240,-15.960,-18.240,-18.240,-18.240,-20.520
